shipping ID,order ID,shipping date,return date,shipping providers,delivery status
6570,6570,2023-07-04,,DHL,in_transit
6571,6571,2024-03-25,,DHL,delivered
6572,6572,2024-09-13,,IndiaPost,delivered
6573,6573,2023-10-22,,BlueDart,delivered
6574,6574,2024-10-08,2024-10-11,FedEx,returned
6575,6575,2024-11-30,,BlueDart,delivered
6576,6576,2023-03-21,,IndiaPost,pending
6577,6577,2023-06-18,2023-06-24,Delhivery,returned
6578,6578,2024-10-30,,FedEx,cancelled
6579,6579,2024-11-07,,DHL,pending
6580,6580,2023-03-12,,IndiaPost,pending
6581,6581,2023-01-13,,IndiaPost,delivered
6582,6582,2023-05-02,,DHL,delivered
6583,6583,2024-11-29,,Delhivery,in_transit
6584,6584,2023-05-16,,BlueDart,delivered
6585,6585,2023-12-24,,Delhivery,delivered
6586,6586,2024-08-21,,FedEx,in_transit
6587,6587,2023-01-21,,Delhivery,delivered
6588,6588,2024-03-05,,FedEx,pending
6589,6589,2023-07-15,,IndiaPost,in_transit
6590,6590,2024-09-05,,DHL,delivered
6591,6591,2023-07-21,,DHL,delivered
6592,6592,2024-04-30,,Delhivery,delivered
6593,6593,2024-04-18,2024-04-28,BlueDart,returned
6594,6594,2023-06-11,,IndiaPost,delivered
6595,6595,2023-01-28,,BlueDart,delivered
6596,6596,2023-10-23,,BlueDart,in_transit
6597,6597,2023-07-29,,Delhivery,delivered
6598,6598,2024-07-24,,FedEx,delivered
6599,6599,2024-07-19,,FedEx,delivered
6600,6600,2023-11-25,,BlueDart,delivered
6601,6601,2024-03-05,,BlueDart,delivered
6602,6602,2024-02-28,,BlueDart,pending
6603,6603,2024-08-04,,DHL,delivered
6604,6604,2023-11-01,,BlueDart,delivered
6605,6605,2023-07-14,,FedEx,delivered
6606,6606,2023-07-13,,Delhivery,delivered
6607,6607,2024-01-12,,DHL,cancelled
6608,6608,2023-11-18,,Delhivery,delivered
6609,6609,2023-11-10,2023-11-13,BlueDart,returned
6610,6610,2023-03-15,,Delhivery,delivered
6611,6611,2024-05-20,,IndiaPost,pending
6612,6612,2023-06-04,,DHL,delivered
6613,6613,2023-05-23,,BlueDart,delivered
6614,6614,2023-10-22,,BlueDart,delivered
6615,6615,2023-06-13,,DHL,in_transit
6616,6616,2024-02-17,,IndiaPost,delivered
6617,6617,2023-09-26,,IndiaPost,delivered
6618,6618,2023-11-17,,BlueDart,pending
6619,6619,2024-01-15,,FedEx,delivered
6620,6620,2023-05-24,,DHL,delivered
6621,6621,2023-04-22,,Delhivery,pending
6622,6622,2024-09-14,,Delhivery,delivered
6623,6623,2023-11-07,,FedEx,pending
6624,6624,2023-10-26,,IndiaPost,delivered
6625,6625,2023-01-27,,Delhivery,delivered
6626,6626,2023-12-20,,FedEx,delivered
6627,6627,2024-01-30,,FedEx,cancelled
6628,6628,2024-01-29,,IndiaPost,pending
6629,6629,2024-05-16,2024-05-27,FedEx,returned
6630,6630,2023-05-10,,FedEx,delivered
6631,6631,2023-06-28,,BlueDart,pending
6632,6632,2024-07-27,,Delhivery,delivered
6633,6633,2024-11-02,,Delhivery,delivered
6634,6634,2023-04-10,,DHL,pending
6635,6635,2023-12-19,,IndiaPost,delivered
6636,6636,2023-06-07,,BlueDart,delivered
6637,6637,2023-02-19,,BlueDart,delivered
6638,6638,2023-08-25,,Delhivery,pending
6639,6639,2023-04-16,,DHL,delivered
6640,6640,2024-05-12,,Delhivery,delivered
6641,6641,2024-01-19,2024-01-28,FedEx,returned
6642,6642,2023-04-13,,FedEx,delivered
6643,6643,2023-01-11,,Delhivery,delivered
6644,6644,2024-07-24,,BlueDart,in_transit
6645,6645,2023-05-06,,FedEx,pending
6646,6646,2024-03-08,,DHL,delivered
6647,6647,2023-09-02,,Delhivery,in_transit
6648,6648,2024-02-16,,Delhivery,delivered
6649,6649,2023-08-10,,Delhivery,delivered
6650,6650,2023-03-12,,Delhivery,delivered
6651,6651,2023-06-07,,BlueDart,delivered
6652,6652,2023-05-20,,DHL,delivered
6653,6653,2023-10-29,,DHL,cancelled
6654,6654,2024-04-15,,DHL,in_transit
6655,6655,2023-07-10,,IndiaPost,cancelled
6656,6656,2023-01-17,,BlueDart,in_transit
6657,6657,2024-01-01,,Delhivery,delivered
6658,6658,2024-03-05,,Delhivery,delivered
6659,6659,2024-11-11,,Delhivery,cancelled
6660,6660,2024-02-19,,IndiaPost,in_transit
6661,6661,2023-12-01,2023-12-05,IndiaPost,returned
6662,6662,2024-02-16,,BlueDart,delivered
6663,6663,2024-10-17,,FedEx,delivered
6664,6664,2024-08-04,,BlueDart,delivered
6665,6665,2023-08-20,,IndiaPost,delivered
6666,6666,2023-06-26,,Delhivery,delivered
6667,6667,2023-07-09,,DHL,delivered
6668,6668,2023-12-26,,Delhivery,in_transit
6669,6669,2024-06-13,,DHL,delivered
6670,6670,2023-12-23,,FedEx,delivered
6671,6671,2023-02-26,,BlueDart,in_transit
6672,6672,2024-05-29,,DHL,delivered
6673,6673,2024-07-22,,IndiaPost,delivered
6674,6674,2023-07-29,,BlueDart,delivered
6675,6675,2024-04-18,,Delhivery,pending
6676,6676,2023-10-27,,Delhivery,delivered
6677,6677,2024-09-22,,BlueDart,cancelled
6678,6678,2024-08-17,,FedEx,delivered
6679,6679,2024-01-13,,DHL,delivered
6680,6680,2024-05-06,,BlueDart,delivered
6681,6681,2024-09-17,,Delhivery,delivered
6682,6682,2023-12-16,,FedEx,delivered
6683,6683,2023-08-17,,FedEx,in_transit
6684,6684,2024-06-12,,BlueDart,delivered
6685,6685,2023-06-13,,Delhivery,in_transit
6686,6686,2023-10-04,,DHL,pending
6687,6687,2024-09-02,,IndiaPost,in_transit
6688,6688,2024-05-31,,DHL,delivered
6689,6689,2023-10-19,2023-10-26,FedEx,returned
6690,6690,2023-06-02,,IndiaPost,delivered
6691,6691,2023-09-14,,IndiaPost,delivered
6692,6692,2023-07-27,,DHL,pending
6693,6693,2023-05-09,,BlueDart,delivered
6694,6694,2024-06-13,,FedEx,in_transit
6695,6695,2023-06-29,,Delhivery,delivered
6696,6696,2023-11-22,,DHL,delivered
6697,6697,2023-10-01,,DHL,delivered
6698,6698,2024-11-22,,BlueDart,delivered
6699,6699,2023-10-02,,BlueDart,delivered
6700,6700,2023-03-07,,IndiaPost,delivered
6701,6701,2023-03-14,,FedEx,pending
6702,6702,2024-02-19,,Delhivery,pending
6703,6703,2024-03-03,,DHL,pending
6704,6704,2023-10-22,,IndiaPost,pending
6705,6705,2023-11-04,,Delhivery,delivered
6706,6706,2023-02-14,,DHL,pending
6707,6707,2024-01-02,,DHL,delivered
6708,6708,2023-12-25,,Delhivery,delivered
6709,6709,2023-04-21,,BlueDart,in_transit
6710,6710,2023-03-15,,DHL,delivered
6711,6711,2023-04-01,,Delhivery,pending
6712,6712,2023-03-13,,IndiaPost,delivered
6713,6713,2024-03-03,,Delhivery,delivered
6714,6714,2023-05-25,,BlueDart,delivered
6715,6715,2023-06-27,,FedEx,delivered
6716,6716,2023-05-07,,FedEx,pending
6717,6717,2024-11-07,2024-11-16,DHL,returned
6718,6718,2024-08-23,,Delhivery,delivered
6719,6719,2023-06-21,,IndiaPost,delivered
6720,6720,2023-08-28,,DHL,delivered
6721,6721,2023-05-28,,Delhivery,pending
6722,6722,2023-12-20,,Delhivery,delivered
6723,6723,2023-01-16,,Delhivery,cancelled
6724,6724,2024-04-23,,Delhivery,in_transit
6725,6725,2024-01-10,,BlueDart,pending
6726,6726,2024-09-25,,IndiaPost,delivered
6727,6727,2023-04-30,,DHL,in_transit
6728,6728,2024-07-17,,IndiaPost,in_transit
6729,6729,2024-07-09,,IndiaPost,pending
6730,6730,2023-04-03,,FedEx,pending
6731,6731,2023-10-14,,DHL,delivered
6732,6732,2023-05-07,,DHL,in_transit
6733,6733,2023-07-02,,Delhivery,cancelled
6734,6734,2023-07-07,,FedEx,cancelled
6735,6735,2024-02-02,,Delhivery,in_transit
6736,6736,2023-10-18,,IndiaPost,delivered
6737,6737,2024-10-28,,BlueDart,delivered
6738,6738,2023-04-03,,FedEx,pending
6739,6739,2024-11-20,,Delhivery,delivered
6740,6740,2023-06-15,,FedEx,delivered
6741,6741,2024-07-02,,FedEx,delivered
6742,6742,2023-09-05,,Delhivery,in_transit
6743,6743,2023-04-17,,DHL,delivered
6744,6744,2024-08-24,,IndiaPost,delivered
6745,6745,2023-08-10,,IndiaPost,delivered
6746,6746,2024-04-10,,DHL,pending
6747,6747,2024-02-04,,FedEx,cancelled
6748,6748,2023-12-04,,BlueDart,delivered
6749,6749,2023-12-15,,BlueDart,delivered
6750,6750,2024-06-02,,IndiaPost,in_transit
6751,6751,2023-03-13,,Delhivery,pending
6752,6752,2024-04-13,,BlueDart,pending
6753,6753,2024-09-24,,Delhivery,in_transit
6754,6754,2023-02-18,,FedEx,pending
6755,6755,2023-04-13,,Delhivery,delivered
6756,6756,2024-05-22,,FedEx,delivered
6757,6757,2023-11-07,,IndiaPost,in_transit
6758,6758,2023-10-16,,Delhivery,pending
6759,6759,2023-04-09,,IndiaPost,delivered
6760,6760,2023-12-24,2023-12-30,DHL,returned
6761,6761,2023-04-06,,IndiaPost,pending
6762,6762,2023-12-06,,BlueDart,in_transit
6763,6763,2024-06-23,,DHL,delivered
6764,6764,2023-07-10,,BlueDart,delivered
6765,6765,2023-12-07,,Delhivery,pending
6766,6766,2024-11-26,,Delhivery,delivered
6767,6767,2024-05-01,,FedEx,delivered
6768,6768,2024-08-15,,FedEx,cancelled
6769,6769,2023-10-28,,IndiaPost,pending
6770,6770,2024-06-29,,DHL,delivered
6771,6771,2023-02-02,,FedEx,pending
6772,6772,2023-04-02,,Delhivery,delivered
6773,6773,2023-05-29,,Delhivery,delivered
6774,6774,2023-10-11,,DHL,in_transit
6775,6775,2024-08-19,,IndiaPost,pending
6776,6776,2023-09-06,,BlueDart,delivered
6777,6777,2024-04-13,,Delhivery,delivered
6778,6778,2024-05-21,,DHL,delivered
6779,6779,2024-02-22,2024-03-05,IndiaPost,returned
6780,6780,2023-09-13,,Delhivery,in_transit
6781,6781,2024-02-11,,Delhivery,delivered
6782,6782,2023-09-04,,Delhivery,delivered
6783,6783,2023-03-01,,DHL,delivered
6784,6784,2024-12-02,,Delhivery,in_transit
6785,6785,2023-04-01,,BlueDart,pending
6786,6786,2023-02-21,,DHL,delivered
6787,6787,2024-09-16,2024-09-20,IndiaPost,returned
6788,6788,2023-08-09,,DHL,delivered
6789,6789,2024-04-10,,BlueDart,delivered
6790,6790,2023-08-27,,Delhivery,delivered
6791,6791,2023-10-05,,DHL,delivered
6792,6792,2023-07-11,,BlueDart,cancelled
6793,6793,2023-09-03,,IndiaPost,in_transit
6794,6794,2023-10-16,,IndiaPost,delivered
6795,6795,2024-05-25,,DHL,delivered
6796,6796,2023-12-27,,FedEx,delivered
6797,6797,2024-10-27,,IndiaPost,delivered
6798,6798,2023-02-03,,FedEx,in_transit
6799,6799,2023-12-21,,Delhivery,pending
6800,6800,2024-02-20,,FedEx,delivered
6801,6801,2024-10-11,,FedEx,delivered
6802,6802,2023-02-06,,FedEx,delivered
6803,6803,2024-02-08,,IndiaPost,cancelled
6804,6804,2024-08-30,,DHL,delivered
6805,6805,2023-06-29,,FedEx,delivered
6806,6806,2024-09-07,,IndiaPost,delivered
6807,6807,2023-01-18,,Delhivery,delivered
6808,6808,2024-06-03,,IndiaPost,delivered
6809,6809,2024-10-21,,IndiaPost,pending
6810,6810,2024-04-12,2024-04-15,DHL,returned
6811,6811,2023-11-09,,DHL,delivered
6812,6812,2023-02-02,,FedEx,delivered
6813,6813,2024-10-09,,BlueDart,in_transit
6814,6814,2023-12-02,,Delhivery,pending
6815,6815,2023-01-26,,FedEx,delivered
6816,6816,2024-04-30,,DHL,pending
6817,6817,2023-12-11,,IndiaPost,pending
6818,6818,2023-03-30,,Delhivery,delivered
6819,6819,2023-05-31,,Delhivery,delivered
6820,6820,2023-02-22,,FedEx,in_transit
6821,6821,2024-02-10,,IndiaPost,in_transit
6822,6822,2024-03-20,,Delhivery,delivered
6823,6823,2023-12-31,,Delhivery,delivered
6824,6824,2024-07-28,,Delhivery,delivered
6825,6825,2024-08-28,,BlueDart,pending
6826,6826,2024-03-10,,DHL,delivered
6827,6827,2023-01-18,,IndiaPost,delivered
6828,6828,2024-05-06,,Delhivery,pending
6829,6829,2023-10-24,,BlueDart,delivered
6830,6830,2024-02-06,,FedEx,in_transit
6831,6831,2024-04-07,,Delhivery,delivered
6832,6832,2023-09-13,,Delhivery,delivered
6833,6833,2024-10-13,,Delhivery,delivered
6834,6834,2023-04-08,2023-04-13,DHL,returned
6835,6835,2024-04-24,,FedEx,pending
6836,6836,2023-01-14,,IndiaPost,delivered
6837,6837,2024-10-15,2024-10-30,FedEx,returned
6838,6838,2023-03-30,,Delhivery,pending
6839,6839,2023-03-13,,BlueDart,delivered
6840,6840,2023-08-28,,IndiaPost,delivered
6841,6841,2023-09-28,,IndiaPost,delivered
6842,6842,2023-06-10,,DHL,in_transit
6843,6843,2024-02-17,,BlueDart,in_transit
6844,6844,2023-11-10,,FedEx,delivered
6845,6845,2023-01-30,,IndiaPost,delivered
6846,6846,2023-08-14,,FedEx,delivered
6847,6847,2024-07-29,,IndiaPost,delivered
6848,6848,2024-05-02,,Delhivery,delivered
6849,6849,2024-05-30,,BlueDart,delivered
6850,6850,2024-05-09,,DHL,delivered
6851,6851,2023-08-09,,BlueDart,cancelled
6852,6852,2023-03-21,,FedEx,delivered
6853,6853,2023-07-15,,DHL,delivered
6854,6854,2024-08-15,,IndiaPost,delivered
6855,6855,2024-11-25,,FedEx,delivered
6856,6856,2023-12-20,,FedEx,in_transit
6857,6857,2023-01-13,,Delhivery,delivered
6858,6858,2023-04-16,,DHL,delivered
6859,6859,2023-08-20,,DHL,delivered
6860,6860,2024-02-16,,BlueDart,delivered
6861,6861,2023-02-24,,Delhivery,delivered
6862,6862,2024-10-25,,Delhivery,in_transit
6863,6863,2023-09-22,,DHL,delivered
6864,6864,2024-10-09,,BlueDart,pending
6865,6865,2024-07-10,,DHL,delivered
6866,6866,2024-06-18,,DHL,delivered
6867,6867,2024-03-07,,IndiaPost,delivered
6868,6868,2024-03-18,2024-03-28,IndiaPost,returned
6869,6869,2024-03-31,,IndiaPost,delivered
6870,6870,2024-03-20,,IndiaPost,delivered
6871,6871,2024-01-30,,FedEx,delivered
6872,6872,2024-11-29,,Delhivery,in_transit
6873,6873,2024-06-03,,DHL,delivered
6874,6874,2024-07-04,,FedEx,cancelled
6875,6875,2024-09-08,,FedEx,in_transit
6876,6876,2023-06-08,,FedEx,pending
6877,6877,2023-03-01,,BlueDart,delivered
6878,6878,2023-12-09,,IndiaPost,pending
6879,6879,2023-12-28,,IndiaPost,delivered
6880,6880,2024-08-04,,DHL,delivered
6881,6881,2023-11-09,,FedEx,cancelled
6882,6882,2024-02-07,,Delhivery,delivered
6883,6883,2024-01-07,,DHL,cancelled
6884,6884,2023-01-29,,BlueDart,delivered
6885,6885,2024-03-10,2024-03-23,FedEx,returned
6886,6886,2024-08-06,,Delhivery,delivered
6887,6887,2023-04-30,,BlueDart,pending
6888,6888,2024-02-29,,BlueDart,delivered
6889,6889,2024-02-26,,BlueDart,delivered
6890,6890,2023-04-29,,Delhivery,in_transit
6891,6891,2023-04-02,,Delhivery,pending
6892,6892,2024-11-20,,Delhivery,delivered
6893,6893,2023-10-05,,FedEx,delivered
6894,6894,2023-06-14,,IndiaPost,delivered
6895,6895,2023-05-05,,BlueDart,delivered
6896,6896,2024-04-21,,DHL,delivered
6897,6897,2024-03-06,,IndiaPost,pending
6898,6898,2024-04-01,,DHL,delivered
6899,6899,2023-03-08,,IndiaPost,delivered
6900,6900,2024-09-23,2024-09-30,FedEx,returned
6901,6901,2023-10-08,,Delhivery,delivered
6902,6902,2023-08-13,,BlueDart,delivered
6903,6903,2023-11-30,,IndiaPost,in_transit
6904,6904,2023-10-10,,BlueDart,pending
6905,6905,2024-09-05,,IndiaPost,in_transit
6906,6906,2024-10-16,,FedEx,in_transit
6907,6907,2023-08-11,,Delhivery,delivered
6908,6908,2024-09-03,,Delhivery,delivered
6909,6909,2024-07-10,,BlueDart,pending
6910,6910,2024-10-17,,IndiaPost,delivered
6911,6911,2023-07-01,,BlueDart,delivered
6912,6912,2024-02-11,,Delhivery,pending
6913,6913,2023-07-18,,IndiaPost,in_transit
6914,6914,2024-08-02,,FedEx,delivered
6915,6915,2023-01-10,,FedEx,cancelled
6916,6916,2024-02-05,,Delhivery,pending
6917,6917,2023-08-30,2023-09-04,DHL,returned
6918,6918,2023-08-15,,DHL,cancelled
6919,6919,2024-04-06,,IndiaPost,delivered
6920,6920,2024-08-23,,FedEx,pending
6921,6921,2024-03-08,,BlueDart,in_transit
6922,6922,2024-08-24,,Delhivery,pending
6923,6923,2023-07-11,,Delhivery,pending
6924,6924,2024-01-02,,BlueDart,delivered
6925,6925,2023-11-14,,IndiaPost,delivered
6926,6926,2023-01-15,,BlueDart,delivered
6927,6927,2024-01-27,,Delhivery,pending
6928,6928,2024-04-16,,IndiaPost,pending
6929,6929,2024-02-23,,Delhivery,delivered
6930,6930,2024-06-04,,FedEx,delivered
6931,6931,2024-02-11,,FedEx,pending
6932,6932,2023-02-23,,Delhivery,delivered
6933,6933,2023-03-24,,DHL,delivered
6934,6934,2024-02-29,,DHL,delivered
6935,6935,2023-07-21,,IndiaPost,cancelled
6936,6936,2023-03-07,,FedEx,pending
6937,6937,2023-11-07,,BlueDart,delivered
6938,6938,2024-01-27,,DHL,delivered
6939,6939,2023-08-24,,Delhivery,in_transit
6940,6940,2024-05-27,,DHL,pending
6941,6941,2024-03-28,,IndiaPost,in_transit
6942,6942,2023-08-27,,Delhivery,delivered
6943,6943,2024-06-20,,DHL,delivered
6944,6944,2024-04-05,,Delhivery,cancelled
6945,6945,2024-03-29,,BlueDart,delivered
6946,6946,2024-01-25,,DHL,delivered
6947,6947,2023-01-09,,IndiaPost,pending
6948,6948,2024-05-11,2024-05-17,DHL,returned
6949,6949,2023-09-22,,Delhivery,in_transit
6950,6950,2024-10-23,,DHL,in_transit
6951,6951,2024-07-27,,FedEx,delivered
6952,6952,2024-02-20,,Delhivery,delivered
6953,6953,2023-06-27,,Delhivery,delivered
6954,6954,2023-05-26,,DHL,delivered
6955,6955,2023-08-30,,FedEx,delivered
6956,6956,2023-12-02,,BlueDart,pending
6957,6957,2023-07-30,,FedEx,delivered
6958,6958,2023-12-31,,BlueDart,delivered
6959,6959,2023-05-06,,FedEx,delivered
6960,6960,2024-11-21,,IndiaPost,in_transit
6961,6961,2023-03-23,,DHL,delivered
6962,6962,2024-10-16,,Delhivery,pending
6963,6963,2024-10-04,,IndiaPost,delivered
6964,6964,2024-01-05,,BlueDart,in_transit
6965,6965,2024-05-29,,BlueDart,in_transit
6966,6966,2023-11-12,,FedEx,delivered
6967,6967,2024-03-26,,IndiaPost,in_transit
6968,6968,2023-08-31,,BlueDart,delivered
6969,6969,2023-08-02,,BlueDart,pending
6970,6970,2024-02-13,,BlueDart,pending
6971,6971,2023-12-18,,BlueDart,delivered
6972,6972,2024-02-19,,FedEx,delivered
6973,6973,2023-07-26,,Delhivery,delivered
6974,6974,2023-09-19,2023-09-29,FedEx,returned
6975,6975,2023-03-02,,BlueDart,delivered
6976,6976,2023-02-11,,BlueDart,in_transit
6977,6977,2023-06-30,,Delhivery,in_transit
6978,6978,2023-02-24,,BlueDart,in_transit
6979,6979,2023-03-21,,FedEx,delivered
6980,6980,2024-07-27,,IndiaPost,delivered
6981,6981,2023-01-31,,IndiaPost,delivered
6982,6982,2024-04-13,,Delhivery,delivered
6983,6983,2023-07-13,,IndiaPost,delivered
6984,6984,2024-09-04,,FedEx,delivered
6985,6985,2023-12-11,,DHL,delivered
6986,6986,2023-08-07,,DHL,delivered
6987,6987,2024-01-04,,BlueDart,delivered
6988,6988,2023-09-29,,IndiaPost,delivered
6989,6989,2024-02-08,,FedEx,delivered
6990,6990,2023-03-24,,IndiaPost,delivered
6991,6991,2024-12-04,,FedEx,delivered
6992,6992,2023-10-26,,FedEx,in_transit
6993,6993,2023-09-06,,Delhivery,delivered
6994,6994,2024-05-18,,IndiaPost,cancelled
6995,6995,2023-09-14,,FedEx,delivered
6996,6996,2024-08-16,,BlueDart,cancelled
6997,6997,2023-11-21,,IndiaPost,pending
6998,6998,2024-05-26,,IndiaPost,in_transit
6999,6999,2023-03-26,,Delhivery,cancelled
7000,7000,2024-08-23,,IndiaPost,delivered
7001,7001,2024-06-07,,Delhivery,delivered
7002,7002,2023-06-07,,BlueDart,delivered
7003,7003,2023-04-21,,DHL,delivered
7004,7004,2023-08-11,,Delhivery,delivered
7005,7005,2024-11-16,,Delhivery,delivered
7006,7006,2023-07-01,,DHL,delivered
7007,7007,2023-11-22,,DHL,delivered
7008,7008,2023-02-01,,DHL,delivered
7009,7009,2023-10-08,,Delhivery,in_transit
7010,7010,2024-02-08,2024-02-23,BlueDart,returned
7011,7011,2024-11-01,,BlueDart,delivered
7012,7012,2024-01-04,,IndiaPost,delivered
7013,7013,2024-08-05,,Delhivery,delivered
7014,7014,2024-01-23,,BlueDart,pending
7015,7015,2023-02-01,,DHL,delivered
7016,7016,2023-08-13,2023-08-24,DHL,returned
7017,7017,2024-02-10,,BlueDart,delivered
7018,7018,2024-11-03,,DHL,delivered
7019,7019,2024-08-28,2024-09-03,FedEx,returned
7020,7020,2023-06-15,,BlueDart,cancelled
7021,7021,2023-06-10,,BlueDart,in_transit
7022,7022,2023-05-26,,BlueDart,delivered
7023,7023,2024-10-14,,IndiaPost,in_transit
7024,7024,2024-08-29,,DHL,delivered
7025,7025,2024-06-27,,IndiaPost,delivered
7026,7026,2023-10-06,,DHL,delivered
7027,7027,2023-12-24,,DHL,delivered
7028,7028,2023-11-29,,Delhivery,in_transit
7029,7029,2023-07-07,,Delhivery,delivered
7030,7030,2023-12-24,,DHL,cancelled
7031,7031,2023-01-24,,BlueDart,delivered
7032,7032,2023-04-04,,Delhivery,delivered
7033,7033,2024-09-18,,Delhivery,in_transit
7034,7034,2024-06-18,,Delhivery,pending
7035,7035,2023-10-26,2023-11-05,FedEx,returned
7036,7036,2024-01-08,,DHL,pending
7037,7037,2023-09-24,,FedEx,delivered
7038,7038,2024-06-06,2024-06-19,Delhivery,returned
7039,7039,2024-07-05,,DHL,cancelled
7040,7040,2024-06-22,,DHL,delivered
7041,7041,2024-05-29,,IndiaPost,delivered
7042,7042,2023-05-26,,BlueDart,delivered
7043,7043,2023-08-31,,FedEx,delivered
7044,7044,2023-11-30,2023-12-09,IndiaPost,returned
7045,7045,2023-08-26,,DHL,delivered
7046,7046,2024-06-18,,DHL,in_transit
7047,7047,2023-08-22,,Delhivery,delivered
7048,7048,2023-04-15,,FedEx,delivered
7049,7049,2023-10-16,,IndiaPost,pending
7050,7050,2024-11-24,,IndiaPost,delivered
7051,7051,2023-06-15,,FedEx,delivered
7052,7052,2024-03-07,2024-03-12,Delhivery,returned
7053,7053,2023-11-07,,IndiaPost,pending
7054,7054,2023-02-20,,FedEx,delivered
7055,7055,2023-12-11,,FedEx,delivered
7056,7056,2024-05-10,,Delhivery,delivered
7057,7057,2024-01-01,,IndiaPost,pending
7058,7058,2024-09-09,,DHL,pending
7059,7059,2023-07-27,,DHL,delivered
7060,7060,2023-03-03,,IndiaPost,in_transit
7061,7061,2024-10-27,,IndiaPost,delivered
7062,7062,2023-09-26,,Delhivery,delivered
7063,7063,2024-02-09,,IndiaPost,delivered
7064,7064,2024-07-18,,Delhivery,delivered
7065,7065,2023-08-26,,FedEx,delivered
7066,7066,2024-05-26,,DHL,in_transit
7067,7067,2023-04-14,,IndiaPost,delivered
7068,7068,2023-07-30,,DHL,pending
7069,7069,2023-04-21,,Delhivery,in_transit
7070,7070,2024-07-31,,FedEx,in_transit
7071,7071,2023-06-07,,DHL,delivered
7072,7072,2024-05-27,,IndiaPost,delivered
7073,7073,2024-10-28,,DHL,in_transit
7074,7074,2024-01-06,,Delhivery,delivered
7075,7075,2024-01-22,,BlueDart,pending
7076,7076,2023-11-28,,DHL,delivered
7077,7077,2023-08-24,,Delhivery,delivered
7078,7078,2023-12-07,,IndiaPost,in_transit
7079,7079,2024-03-07,,DHL,cancelled
7080,7080,2024-11-28,,DHL,delivered
7081,7081,2024-10-28,,BlueDart,delivered
7082,7082,2024-09-05,,Delhivery,pending
7083,7083,2024-09-24,,FedEx,delivered
7084,7084,2023-12-04,,DHL,delivered
7085,7085,2024-04-09,,BlueDart,delivered
7086,7086,2024-09-27,,FedEx,delivered
7087,7087,2023-10-05,,BlueDart,delivered
7088,7088,2024-11-14,,Delhivery,delivered
7089,7089,2023-10-21,,DHL,cancelled
7090,7090,2024-03-06,,DHL,pending
7091,7091,2024-05-16,2024-05-22,IndiaPost,returned
7092,7092,2024-11-05,,FedEx,delivered
7093,7093,2023-06-29,,BlueDart,delivered
7094,7094,2024-06-11,2024-06-15,IndiaPost,returned
7095,7095,2024-01-07,,Delhivery,delivered
7096,7096,2023-07-09,,DHL,pending
7097,7097,2024-06-30,,Delhivery,delivered
7098,7098,2024-01-26,,DHL,pending
7099,7099,2024-04-09,,FedEx,cancelled
7100,7100,2023-08-25,,DHL,delivered
7101,7101,2023-12-04,,DHL,delivered
7102,7102,2024-03-09,,BlueDart,delivered
7103,7103,2023-10-14,,BlueDart,delivered
7104,7104,2023-05-24,,BlueDart,delivered
7105,7105,2024-11-06,,DHL,in_transit
7106,7106,2023-12-31,,DHL,delivered
